Customer_ID,Age,Gender,City,Monthly_Income,Balance,Credit_Score,Account_Type,Loan_Amount,Loan_Status,Transaction_Count,Transaction_Value,Customer_Since,Quality_Score,Churn_Risk,Fraud_Flag
101652,25,Female,Vizag,108617,636104,719,Savings,1909732,"No Loan",62,72582,2015-12-05,10,Medium,No
101653,60,Female,Chennai,121145,934696,730,Savings,743447,Active,55,230655,2016-07-10,10,Medium,No
101654,39,Male,Hyderabad,50180,140342,817,Savings,1088476,Closed,19,22135,2022-05-30,8.91,Low,No
101655,58,Female,Chennai,101922,419480,644,Savings,1843924,Closed,40,71728,2015-11-23,10,Medium,No
101656,67,Male,Bangalore,96625,316997,797,Current,1246414,Closed,30,122664,2019-02-15,10,Low,No
101657,54,Female,Chennai,125660,402039,792,Current,2131239,Active,36,144213,2021-03-01,10,Low,No
101658,52,Male,Chennai,164288,711440,713,Current,4035729,Active,63,230604,2022-12-05,10,Medium,No
101659,48,Male,Chennai,163018,442901,694,Savings,3353547,"No Loan",27,121507,2015-06-22,10,Medium,No
101660,56,Male,Bangalore,92034,530717,612,Savings,644966,Active,51,139206,2019-04-02,10,Medium,No
101661,26,Male,Bangalore,76516,585360,771,Savings,617479,Active,55,60986,2024-07-31,10,Low,No
101662,58,Male,Vizag,116878,646783,778,Current,611321,Closed,53,161377,2023-04-22,10,Low,No
101665,30,Female,Bangalore,173242,988899,717,Savings,1155966,"No Loan",91,50667,2023-06-04,10,Medium,No
101666,29,Female,Hyderabad,175168,1093077,801,Current,1741691,"No Loan",78,72129,2018-03-14,10,Low,No
101667,26,Male,Vizag,46209,137801,830,Savings,914748,Active,19,48210,2021-06-20,8.85,Low,No
101668,39,Female,Hyderabad,154001,531648,724,Current,3543290,Closed,58,37361,2024-05-28,10,Medium,No
101669,21,Male,Chennai,117719,850730,522,Savings,2243873,"No Loan",74,323359,2022-04-29,10,High,No
101670,45,Male,Hyderabad,33567,230352,653,Savings,359298,Active,38,121722,2018-11-17,10,Medium,No
101671,33,Female,Vizag,78126,612571,740,Savings,1340208,Closed,71,317264,2017-02-27,10,Medium,No
101672,45,Male,Hyderabad,41036,127596,801,Savings,298195,Closed,29,48736,2023-07-31,8.64,Low,No
101673,27,Male,Hyderabad,77457,604627,720,Savings,964612,"No Loan",53,210111,2015-07-10,10,Medium,No
101674,37,Female,Hyderabad,43176,192767,666,Savings,907136,Closed,27,134921,2015-04-19,10,Medium,No
101675,25,Female,Bangalore,127157,605833,674,Current,2704746,Closed,57,29692,2019-01-26,10,Medium,No
101676,50,Female,Hyderabad,75858,576738,831,Savings,622580,"No Loan",54,216519,2015-08-10,10,Low,No
101677,50,Female,Mumbai,76656,307333,848,Savings,1403874,Active,17,27239,2023-06-09,10,Low,No
101678,20,Female,Bangalore,67328,536270,597,Savings,1625373,Active,60,229940,2015-02-21,10,High,No
101679,37,Male,Chennai,79190,514554,753,Savings,1803562,Closed,54,171236,2024-12-09,10,Low,No
101680,39,Female,Chennai,94120,544258,667,Savings,1073143,"No Loan",53,208000,2020-09-30,10,Medium,No
101681,57,Male,Bangalore,65226,204390,785,Savings,716098,"No Loan",22,19871,2019-09-21,10,Low,No
101682,61,Female,Mumbai,106038,424626,563,Savings,2022066,Active,36,19458,2016-10-24,10,High,No
101683,64,Male,Mumbai,105138,683250,650,Current,1374967,"No Loan",54,248855,2018-09-27,10,Medium,No
101684,19,Male,Mumbai,246511,1142471,575,Savings,4844856,Active,100,376909,2019-01-02,10,High,No
101685,55,Male,Bangalore,123391,464954,844,Savings,2461813,Closed,43,27032,2023-07-15,10,Low,No
101686,57,Male,Bangalore,110499,826461,717,Savings,1673714,Active,54,90340,2016-04-21,10,Medium,No
101687,20,Male,Hyderabad,45933,262829,640,Savings,779734,"No Loan",32,73807,2020-07-26,10,Medium,No
101688,42,Male,Mumbai,210352,1192115,812,Current,4320050,"No Loan",71,246604,2016-09-29,10,Low,No
101689,34,Male,Mumbai,77260,508107,784,Savings,1619082,Active,51,46511,2024-03-10,10,Low,No
101692,58,Male,Bangalore,70816,180533,570,Savings,1502869,Active,27,15496,2023-04-06,9.93,High,No
101693,24,Male,Vizag,115933,774351,518,Current,603325,Active,26,38604,2019-08-21,10,High,No
101694,56,Female,Vizag,112081,523376,649,Current,2553285,Closed,57,128005,2020-03-04,10,Medium,No
101695,53,Male,Vizag,45168,359997,732,Savings,1049346,Closed,35,36611,2015-10-27,10,Medium,No
101696,18,Female,Bangalore,54003,141643,671,Savings,511597,Active,24,13901,2022-11-03,8.62,Medium,No
101697,30,Male,Bangalore,106064,816435,783,Savings,1247402,"No Loan",72,290165,2020-05-10,10,Low,No
101698,65,Female,Vizag,29212,189138,621,Savings,651945,Active,23,46052,2023-04-07,10,Medium,No
101699,48,Male,Vizag,107983,746165,725,Current,2676039,Closed,75,286031,2019-10-15,10,Medium,No
101700,47,Female,Bangalore,132305,813885,651,Current,1336957,Active,34,29363,2023-06-29,10,Medium,No
101701,59,Female,Vizag,23573,55085,679,Savings,348190,Closed,23,55454,2022-04-13,5.16,Medium,No
101702,39,Male,Hyderabad,49417,140651,810,Current,685806,"No Loan",24,88200,2016-06-21,9.05,Low,No
101703,66,Male,Hyderabad,64946,411831,603,Savings,1501730,Active,50,81171,2018-07-03,10,Medium,No
101704,28,Female,Hyderabad,63622,342414,699,Savings,1287863,Closed,26,44752,2016-12-15,10,Medium,No
101705,56,Male,Hyderabad,115898,255008,777,Current,1309800,Closed,26,19859,2017-09-08,10,Low,No
101706,58,Female,Bangalore,87025,297023,566,Savings,746384,Closed,21,83517,2018-04-17,10,High,No
101708,57,Female,Hyderabad,139828,895718,735,Current,1846666,Active,72,226545,2018-09-19,10,Medium,No
101709,53,Male,Mumbai,47202,310017,823,Savings,572302,Closed,36,20264,2022-06-15,10,Low,No
101710,32,Male,Chennai,130393,453797,842,Savings,3259489,Closed,42,87998,2024-02-17,10,Low,No
101711,25,Female,Vizag,76153,183376,823,Savings,1254827,Active,28,31439,2023-08-05,10,Low,No
101712,58,Male,Bangalore,128247,656454,599,Savings,1202619,"No Loan",76,49567,2020-06-08,10,High,No
101713,20,Female,Hyderabad,140051,625135,527,Current,3289080,Active,59,72073,2016-07-31,10,High,No
101714,27,Female,Hyderabad,42268,232895,669,Savings,325013,Closed,26,53160,2023-08-26,10,Medium,No
101715,28,Female,Mumbai,170301,761507,694,Savings,934018,"No Loan",86,337680,2016-03-03,10,Medium,No
101716,64,Male,Chennai,52623,383464,792,Savings,789324,Closed,32,66414,2022-09-18,10,Low,No
101717,54,Female,Bangalore,80225,625166,672,Savings,1026230,Active,57,246474,2022-01-26,10,Medium,No
101718,55,Male,Chennai,119860,517813,755,Current,2460271,Active,34,149274,2016-12-08,10,Low,No
101719,62,Male,Hyderabad,49887,364943,630,Savings,626611,Active,20,10830,2022-01-27,10,Medium,No
101720,46,Male,Hyderabad,157615,1012283,691,Current,3897093,Active,74,124632,2016-12-02,10,Medium,No
101721,64,Male,Bangalore,168227,673410,700,Savings,1008730,"No Loan",36,171619,2019-12-26,10,Medium,No
101722,54,Male,Hyderabad,114383,802369,762,Current,1033784,Closed,47,54917,2016-07-28,10,Low,No
101723,46,Male,Chennai,117533,576135,688,Current,2315289,Active,22,20298,2017-02-21,10,Medium,No
101724,65,Female,Hyderabad,144576,452875,648,Savings,1775878,"No Loan",27,123975,2020-10-07,10,Medium,No
101725,27,Male,Vizag,85355,395130,695,Savings,1291244,"No Loan",42,195607,2017-08-22,10,Medium,No
101726,69,Male,Chennai,61171,208774,656,Savings,1283321,Active,22,37233,2024-07-23,10,Medium,No
101727,25,Female,Vizag,89499,531273,831,Current,1221371,"No Loan",37,180266,2022-05-24,10,Low,No
101728,63,Female,Vizag,78147,622916,720,Savings,1233745,Active,45,78386,2015-01-31,10,Medium,No
101729,55,Female,Chennai,113725,789349,827,Current,2453635,Closed,62,305335,2017-05-23,10,Low,No
101730,36,Female,Chennai,134199,572885,820,Current,2057992,Closed,37,82329,2020-09-26,10,Low,No
101731,67,Male,Chennai,165579,456278,655,Savings,3935796,Closed,49,95275,2024-02-04,10,Medium,No
101732,32,Male,Bangalore,136682,958824,708,Savings,1223570,Active,76,193735,2015-12-03,10,Medium,No
101733,50,Female,Bangalore,199282,695893,673,Current,1270504,"No Loan",80,125105,2022-12-11,10,Medium,No
101734,44,Female,Bangalore,43532,273782,756,Savings,996995,Active,29,112766,2024-01-04,10,Low,No
101735,51,Male,Mumbai,166053,781001,672,Savings,4102788,Closed,67,328781,2017-11-20,10,Medium,No
101736,60,Male,Vizag,104961,317117,732,Savings,668413,"No Loan",42,25154,2015-04-18,10,Medium,No
101737,56,Male,Bangalore,65230,411646,781,Savings,1164676,Active,25,110554,2018-10-23,10,Low,No
101738,33,Male,Hyderabad,105864,841802,738,Current,1155719,Active,62,79810,2019-12-28,10,Medium,No
101739,33,Female,Chennai,168043,670810,837,Savings,4118065,"No Loan",69,263201,2022-10-30,10,Low,No
101740,36,Male,Hyderabad,141161,304280,727,Current,3517921,"No Loan",35,113994,2022-03-17,10,Medium,No
101741,41,Male,Hyderabad,84524,243534,658,Savings,949946,Active,32,95717,2017-06-11,10,Medium,No
101742,64,Female,Hyderabad,101587,229954,777,Savings,2035206,Closed,30,148836,2015-05-27,10,Low,No
101743,63,Female,Bangalore,69236,311507,737,Savings,922902,"No Loan",36,133546,2023-05-23,10,Medium,No
101744,64,Female,Chennai,53926,390654,642,Savings,1326548,Active,30,112913,2024-06-30,10,Medium,No
101745,34,Male,Vizag,27288,192009,657,Savings,362458,Active,23,97498,2020-11-01,10,Medium,No
101746,35,Male,Vizag,76628,354849,706,Savings,900453,Active,26,128322,2021-01-27,10,Medium,No
101747,49,Female,Mumbai,89645,392070,683,Savings,1592114,Active,37,100856,2016-04-09,10,Medium,No
101748,25,Male,Vizag,46863,300746,794,Savings,1144421,Closed,34,91091,2022-10-17,10,Low,No
101749,52,Male,Bangalore,99895,671112,664,Savings,825077,Closed,34,107331,2020-08-06,10,Medium,No
101750,21,Male,Hyderabad,74310,514933,700,Savings,1704490,Active,19,82357,2021-05-01,10,Medium,No
101751,67,Female,Bangalore,136123,494194,593,Savings,2787068,Active,44,87520,2021-04-22,10,High,No
101752,68,Male,Mumbai,147697,984288,662,Savings,1182650,"No Loan",98,51098,2016-02-06,10,Medium,No
101753,18,Female,Vizag,107464,668043,663,Savings,2461241,"No Loan",52,259042,2016-12-16,10,Medium,No
101754,63,Male,Hyderabad,103528,424662,684,Savings,996100,Closed,32,84935,2022-04-08,10,Medium,No
101755,34,Female,Bangalore,173129,1246650,774,Savings,1050774,Closed,88,211323,2019-07-01,10,Low,No
101756,39,Male,Vizag,114356,696221,731,Current,871004,Active,78,314434,2017-07-01,10,Medium,No
101757,56,Female,Bangalore,176994,1350460,564,Savings,3003538,Active,75,332208,2016-01-24,10,High,No
101758,43,Male,Vizag,102511,775132,817,Savings,1306447,Active,73,330008,2018-05-28,10,Low,No
101759,19,Male,Chennai,161904,363513,626,Savings,1592601,Active,19,17331,2023-02-07,10,Medium,No
101760,57,Female,Mumbai,199270,1128977,670,Current,3820762,"No Loan",63,207823,2019-07-23,10,Medium,No
101761,19,Male,Hyderabad,48787,228095,507,Savings,954859,"No Loan",26,88041,2016-01-05,10,High,No
101762,69,Female,Hyderabad,158801,465776,641,Savings,2417631,Active,64,266632,2023-06-07,10,Medium,No
101763,38,Female,Hyderabad,76809,397799,807,Savings,1392597,Active,39,87138,2018-02-19,10,Low,No
101764,41,Male,Bangalore,130236,955414,754,Current,962191,Active,50,73783,2019-10-19,10,Low,No
101765,33,Female,Chennai,154506,483318,771,Current,3538637,Closed,34,129906,2015-08-20,10,Low,No
101766,61,Male,Mumbai,191882,1448887,580,Savings,1178222,Active,100,371916,2023-03-25,10,High,No
101767,26,Female,Hyderabad,75284,249521,721,Current,1221913,Active,19,14059,2018-02-16,10,Medium,No
101768,27,Female,Vizag,67769,426200,720,Savings,1531301,Closed,44,159456,2021-10-21,10,Medium,No
101769,68,Male,Vizag,72545,298026,575,Savings,1568490,Closed,18,48526,2024-06-08,10,High,No
101770,59,Female,Mumbai,120196,387685,599,Current,1694354,"No Loan",33,27580,2024-02-10,10,High,No
101771,58,Female,Vizag,80951,399941,766,Savings,1841891,Active,38,73560,2017-11-04,10,Low,No
101772,31,Male,Chennai,165442,493897,712,Savings,1703232,"No Loan",29,41421,2024-08-31,10,Medium,No
101773,40,Male,Vizag,88551,549178,680,Current,1634417,"No Loan",30,28950,2021-06-12,10,Medium,No
101774,46,Male,Hyderabad,166501,1078061,651,Savings,3891269,Closed,43,109932,2016-08-04,10,Medium,No
101775,28,Male,Hyderabad,140446,660492,739,Savings,2629812,Closed,29,133407,2020-09-05,10,Medium,No
101776,29,Male,Bangalore,97465,272443,833,Savings,1104615,Active,31,67361,2023-06-29,10,Low,No
101777,66,Male,Hyderabad,179479,822321,789,Current,2628869,Closed,60,214861,2023-10-29,10,Low,No
101778,52,Male,Chennai,142007,685062,775,Current,1770342,"No Loan",74,233515,2019-04-02,10,Low,No
101779,29,Female,Hyderabad,113489,817968,767,Current,876222,Active,26,18471,2019-05-21,10,Low,No
101780,33,Female,Vizag,94607,337110,794,Savings,1389053,"No Loan",21,88309,2023-07-09,10,Low,No
101781,44,Female,Hyderabad,118560,267526,727,Savings,1478706,"No Loan",25,42441,2020-08-23,10,Medium,No
101782,36,Female,Bangalore,86939,455550,834,Savings,1115836,Closed,35,69269,2018-08-15,10,Low,No
101783,29,Female,Bangalore,189115,498206,656,Savings,4411102,Active,34,92517,2016-04-27,10,Medium,No
101784,64,Male,Chennai,142168,431484,637,Savings,2604318,Closed,37,91264,2019-11-08,10,Medium,No
101785,65,Male,Bangalore,134096,824879,732,Current,1108008,Active,57,243858,2015-03-13,10,Medium,No
101786,51,Male,Hyderabad,124191,971912,845,Current,1510985,Active,71,222689,2021-07-07,10,Low,No
101787,69,Female,Bangalore,73469,285873,730,Savings,1359936,Active,25,12945,2021-12-26,10,Medium,No
101788,43,Male,Hyderabad,75318,548233,736,Current,1622866,Active,39,122876,2022-10-15,10,Medium,No
101789,59,Male,Hyderabad,153935,836423,792,Savings,2471290,Closed,32,144641,2022-06-19,10,Low,No
101790,48,Female,Hyderabad,62267,310309,732,Savings,1098814,"No Loan",31,41745,2023-04-17,10,Medium,No
101791,33,Female,Hyderabad,41325,208358,766,Savings,844170,Closed,19,51521,2020-10-17,10,Low,No
101792,41,Female,Mumbai,156958,548710,672,Current,3219195,"No Loan",56,153598,2023-08-01,10,Medium,No
101793,25,Female,Vizag,34075,147456,779,Savings,391721,"No Loan",27,46440,2018-10-27,9.3,Low,No
101794,28,Male,Hyderabad,86327,437273,840,Savings,1510998,"No Loan",35,141211,2018-04-02,10,Low,No
101795,33,Male,Hyderabad,123104,298642,847,Savings,2485606,Closed,13,18384,2019-07-20,10,Low,No
101796,34,Male,Hyderabad,58270,450340,724,Savings,1379323,Active,56,211095,2022-05-12,10,Medium,No
101797,22,Male,Mumbai,222831,1016576,652,Savings,3883636,Active,29,107242,2023-03-01,10,Medium,No
101798,67,Male,Hyderabad,43950,289694,638,Savings,1032714,Active,30,51436,2023-12-26,10,Medium,No
101799,52,Male,Mumbai,107258,658714,674,Savings,2452682,Active,46,79227,2016-09-21,10,Medium,No
101800,18,Male,Hyderabad,84470,200475,573,Savings,1090573,Active,14,27226,2019-11-03,10,High,No
101801,44,Male,Chennai,107631,391969,813,Savings,1007961,"No Loan",37,77574,2021-05-18,10,Low,No
101802,28,Male,Vizag,83324,463286,729,Current,1931162,"No Loan",46,72426,2019-01-29,10,Medium,No
101804,69,Male,Hyderabad,139478,922962,684,Savings,3355295,Closed,41,204352,2022-05-23,10,Medium,No
101805,62,Female,Vizag,54462,279526,708,Savings,318974,Active,37,63167,2021-09-05,10,Medium,No
101806,22,Female,Mumbai,88754,340831,699,Savings,1986313,"No Loan",25,39894,2016-11-14,10,Medium,No
101807,21,Female,Hyderabad,77083,501031,627,Savings,1416347,"No Loan",46,93911,2023-08-26,10,Medium,No
101808,34,Male,Chennai,135109,398647,759,Current,1873475,Active,29,59736,2016-11-02,10,Low,No
101809,39,Male,Chennai,142784,831957,785,Current,1371709,Closed,31,60108,2016-03-15,10,Low,No
101810,58,Male,Chennai,94430,296714,766,Savings,1090959,Active,31,89547,2021-02-15,10,Low,No
101811,45,Male,Hyderabad,131544,447327,799,Current,953688,"No Loan",22,91460,2022-12-21,10,Low,No
101812,36,Female,Vizag,23213,54896,703,Savings,445400,Active,10,19116,2019-04-24,4.84,Medium,No
101813,58,Male,Bangalore,57414,129829,799,Savings,1429332,"No Loan",26,118972,2024-12-14,8.64,Low,No
101814,65,Female,Hyderabad,151359,823325,605,Current,1107365,"No Loan",73,224178,2024-12-22,10,Medium,No
101815,28,Female,Mumbai,244157,1175996,654,Current,4601582,Active,52,182622,2020-09-03,10,Medium,No
101816,39,Female,Mumbai,92340,624168,728,Savings,1431067,Active,43,118165,2018-07-07,10,Medium,No
101817,29,Female,Vizag,75131,427335,684,Savings,1009102,Closed,34,155583,2016-11-05,10,Medium,No
101818,40,Female,Bangalore,187688,1080743,775,Savings,3818916,Closed,100,185081,2016-01-27,10,Low,No
101819,28,Female,Chennai,58787,324954,684,Savings,1206934,"No Loan",29,132957,2024-09-13,10,Medium,No
101820,39,Male,Mumbai,122494,756014,704,Savings,2920559,"No Loan",44,88036,2019-11-17,10,Medium,No
101821,50,Male,Hyderabad,110195,338088,832,Current,2484886,"No Loan",42,180730,2016-04-06,10,Low,No
101822,65,Female,Vizag,60910,164236,658,Savings,399440,Active,20,33389,2024-02-06,9.36,Medium,No
101823,28,Female,Mumbai,136849,858872,751,Current,3272712,Closed,59,101783,2017-10-22,10,Low,No
101824,30,Female,Bangalore,165740,1173497,678,Current,979225,Active,46,203227,2021-10-21,10,Medium,No
101825,25,Male,Vizag,103375,784537,784,Current,2353147,Active,52,150371,2019-09-05,10,Low,No
101826,54,Male,Mumbai,136219,797200,801,Current,1807283,"No Loan",47,231817,2024-09-03,10,Low,No
101827,36,Female,Mumbai,129547,372943,802,Current,2676463,Closed,27,40315,2019-07-10,10,Low,No
101828,51,Male,Bangalore,169385,1185503,841,Savings,1463856,Closed,49,25044,2023-12-11,10,Low,No
101829,19,Female,Chennai,59136,143121,623,Savings,1168576,Active,29,51253,2020-07-02,8.67,Medium,No
101830,28,Female,Vizag,85196,644458,707,Savings,732077,Closed,32,58080,2023-05-19,10,Medium,No
101831,68,Male,Chennai,32936,230623,708,Savings,624783,"No Loan",23,100679,2022-12-01,10,Medium,No
101832,54,Male,Mumbai,205375,1274079,788,Savings,4835605,Active,93,194676,2019-02-22,10,Low,No
101833,22,Female,Hyderabad,92335,551134,561,Savings,1914804,Active,34,146018,2016-12-19,10,High,No
101834,65,Female,Bangalore,150969,881565,674,Savings,2985590,"No Loan",31,135679,2016-10-21,10,Medium,No
101835,45,Male,Chennai,144295,606216,738,Savings,1173615,"No Loan",66,57104,2021-10-31,10,Medium,No
101836,48,Male,Vizag,113011,253231,670,Current,1653229,"No Loan",35,137490,2015-05-26,10,Medium,No
101837,64,Male,Bangalore,143026,592213,662,Current,2715419,Active,60,165210,2022-03-02,10,Medium,No
101838,55,Female,Hyderabad,39868,204261,698,Savings,684985,Active,31,65425,2019-04-28,10,Medium,No
101839,51,Male,Bangalore,128706,283459,786,Savings,1170554,"No Loan",27,101485,2018-04-29,10,Low,No
101840,40,Female,Bangalore,101549,779957,713,Savings,1219024,Active,87,378895,2018-10-12,10,Medium,No
101841,44,Female,Bangalore,60163,475317,715,Savings,1241295,Active,62,108273,2017-11-25,10,Medium,No
101842,55,Male,Bangalore,155039,836921,719,Current,1731337,"No Loan",50,91403,2016-07-17,10,Medium,No
101843,59,Male,Bangalore,123110,670884,794,Current,2038188,"No Loan",27,41345,2021-11-28,10,Low,No
101844,33,Female,Hyderabad,165627,553805,789,Current,3268669,Active,61,146283,2023-06-09,10,Low,No
101845,37,Male,Hyderabad,113087,673741,770,Savings,2201937,Closed,59,84799,2015-10-29,10,Low,No
101846,57,Female,Bangalore,114726,450714,788,Savings,2842459,Active,45,106259,2015-02-02,10,Low,No
101847,62,Female,Hyderabad,31844,188468,680,Savings,547236,Closed,25,31155,2019-04-21,10,Medium,No
101848,40,Male,Bangalore,61319,226504,685,Savings,568780,Active,29,115524,2015-01-17,10,Medium,No
101849,41,Female,Vizag,33303,250237,830,Savings,264505,Closed,24,68548,2016-07-31,10,Low,No
101850,35,Male,Vizag,76052,599138,750,Savings,440033,Closed,28,120326,2019-04-18,10,Low,No
101851,45,Female,Hyderabad,61536,339421,787,Savings,1281002,Active,35,35918,2021-05-08,10,Low,No
101852,21,Female,Bangalore,198063,527188,559,Current,1899997,"No Loan",19,60415,2021-12-13,10,High,No
101853,26,Female,Hyderabad,124187,267219,821,Current,2348148,"No Loan",12,58573,2021-06-09,10,Low,No
101854,33,Female,Mumbai,190553,1387290,686,Savings,2939420,Closed,100,387194,2017-10-13,10,Medium,No
101855,19,Male,Vizag,53208,417715,638,Savings,1325709,Closed,30,104922,2015-02-24,10,Medium,No
101856,42,Female,Vizag,29009,80196,827,Savings,556946,Active,10,25639,2020-06-30,6.26,Low,No
101857,67,Female,Chennai,52474,195923,550,Savings,286110,Closed,32,20937,2016-09-10,10,High,No
